Decoder input Y_N[541] = 17.8822
Decoder input Y_N[542] = 14.4041
Decoder input Y_N[543] = 11.9165
Decoder input Y_N[544] = 5.64418
Decoder input Y_N[545] = 6.35152
Decoder input Y_N[546] = -0.728706
Decoder input Y_N[547] = 19.6387
Decoder input Y_N[548] = 14.8696
Decoder input Y_N[549] = 9.78554
Decoder input Y_N[550] = 7.59661
Decoder input Y_N[551] = 9.64254
Decoder input Y_N[552] = 10.7004
Decoder input Y_N[553] = 7.93147
Decoder input Y_N[554] = 3.47209
Decoder input Y_N[555] = 11.2633
Decoder input Y_N[556] = 3.91243
Decoder input Y_N[557] = 18.7426
Decoder input Y_N[558] = 11.5804
Decoder input Y_N[559] = 5.49007
Decoder input Y_N[560] = 9.80782
Decoder input Y_N[561] = 9.70543
Decoder input Y_N[562] = 6.67951
Decoder input Y_N[563] = 11.6426
Decoder input Y_N[564] = 6.2541
Decoder input Y_N[565] = 14.7973
Decoder input Y_N[566] = 15.3185
Decoder input Y_N[567] = 6.13199
Decoder input Y_N[568] = 11.9427
Decoder input Y_N[569] = 10.5596
Decoder input Y_N[570] = 4.28073
Decoder input Y_N[571] = 10.5528
Decoder input Y_N[572] = 10.5259
Decoder input Y_N[573] = 9.71329
Decoder input Y_N[574] = 8.09885
Decoder input Y_N[575] = 0.61964
Decoder input Y_N[576] = 11.6797
Decoder input Y_N[577] = 12.6405
Decoder input Y_N[578] = 14.4437
Decoder input Y_N[579] = 12.3628
Decoder input Y_N[580] = 11.3338
Decoder input Y_N[581] = 13.7464
Decoder input Y_N[582] = 16.7905
Decoder input Y_N[583] = 16.7732
Decoder input Y_N[584] = 6.89237
Decoder input Y_N[585] = 15.6663
Decoder input Y_N[586] = 18.8918
Decoder input Y_N[587] = 14.2504
Decoder input Y_N[588] = 10.6872
Decoder input Y_N[589] = 8.26403
Decoder input Y_N[590] = 10.1669
Decoder input Y_N[591] = 8.63877
Decoder input Y_N[592] = 6.42142
Decoder input Y_N[593] = 16.4555
Decoder input Y_N[594] = 10.1654
Decoder input Y_N[595] = 4.74498
Decoder input Y_N[596] = 1.22239
Decoder input Y_N[597] = 13.8266
Decoder input Y_N[598] = 9.34324
Decoder input Y_N[599] = 12.9632
Decoder input Y_N[600] = 7.79799
Decoder input Y_N[601] = 12.3628
Decoder input Y_N[602] = 9.18667
Decoder input Y_N[603] = 5.32687
Decoder input Y_N[604] = 18.0497
Decoder input Y_N[605] = 14.5653
Decoder input Y_N[606] = 11.5287
Decoder input Y_N[607] = 13.0879
Decoder input Y_N[608] = 14.029
Decoder input Y_N[609] = 13.3768
Decoder input Y_N[610] = 1.53022
Decoder input Y_N[611] = 4.56111
Decoder input Y_N[612] = 5.68309
Decoder input Y_N[613] = 8.23592
Decoder input Y_N[614] = 7.03284
Decoder input Y_N[615] = 8.88775
Decoder input Y_N[616] = 10.2612
Decoder input Y_N[617] = 10.5779
Decoder input Y_N[618] = 16.7083
Decoder input Y_N[619] = 14.2504
Decoder input Y_N[620] = 12.051
Decoder input Y_N[621] = 7.29184
Decoder input Y_N[622] = 9.61031
Decoder input Y_N[623] = 0.470123
Decoder input Y_N[624] = 14.5717
Decoder input Y_N[625] = 9.32952
Decoder input Y_N[626] = 11.2584
Decoder input Y_N[627] = 13.4689
Decoder input Y_N[628] = 4.82334
Decoder input Y_N[629] = 10.0858
Decoder input Y_N[630] = 16.8911
Decoder input Y_N[631] = 5.47044
Decoder input Y_N[632] = 10.756
Decoder input Y_N[633] = 11.9776
Decoder input Y_N[634] = 11.4027
Decoder input Y_N[635] = 16.963
Decoder input Y_N[636] = 7.73154
Decoder input Y_N[637] = 13.4146
Decoder input Y_N[638] = 9.07111
Decoder input Y_N[639] = 5.63295
Decoder input Y_N[640] = 10.0737
Decoder input Y_N[641] = 6.47953
Decoder input Y_N[642] = 6.03836
Decoder input Y_N[643] = 8.01933
Decoder input Y_N[644] = 14.6572
Decoder input Y_N[645] = 11.7158
Decoder input Y_N[646] = 12.1763
Decoder input Y_N[647] = 15.4736
Encoder output index 0 -> 0
Encoder output index 1 -> 1
Encoder output index 2 -> 0
Encoder output index 3 -> 1
Encoder output index 4 -> 1
Encoder output index 5 -> 1
Encoder output index 6 -> 1
Encoder output index 7 -> 1
Encoder output index 8 -> 1
Encoder output index 9 -> 1
Encoder output index 10 -> 0
Encoder output index 11 -> 0
Encoder output index 12 -> 1
Encoder output index 13 -> 0
Encoder output index 14 -> 0
Encoder output index 15 -> 0
Encoder output index 16 -> 0
Encoder output index 17 -> 1
Encoder output index 18 -> 1
Encoder output index 19 -> 0
Encoder output index 20 -> 0
Encoder output index 21 -> 0
Encoder output index 22 -> 0
Encoder output index 23 -> 1
Encoder output index 24 -> 0
Encoder output index 25 -> 1
Encoder output index 26 -> 1
Encoder output index 27 -> 0
Encoder output index 28 -> 0
Encoder output index 29 -> 1
Encoder output index 30 -> 1
Encoder output index 31 -> 1
Encoder output index 32 -> 1
Encoder output index 33 -> 0
Encoder output index 34 -> 1
Encoder output index 35 -> 0
Encoder output index 36 -> 1
Encoder output index 37 -> 0
Encoder output index 38 -> 0
Encoder output index 39 -> 0
Encoder output index 40 -> 1
Encoder output index 41 -> 1
Encoder output index 42 -> 1
Encoder output index 43 -> 1
Encoder output index 44 -> 1
Encoder output index 45 -> 0
Encoder output index 46 -> 0
Encoder output index 47 -> 0
Encoder output index 48 -> 1
Encoder output index 49 -> 1
Encoder output index 50 -> 0
Encoder output index 51 -> 1
Encoder output index 52 -> 1
Encoder output index 53 -> 0
Encoder output index 54 -> 0
Encoder output index 55 -> 1
Encoder output index 56 -> 1
Encoder output index 57 -> 1
Encoder output index 58 -> 0
Encoder output index 59 -> 1
Encoder output index 60 -> 0
Encoder output index 61 -> 1
Encoder output index 62 -> 0
Encoder output index 63 -> 0
Encoder output index 64 -> 1
Encoder output index 65 -> 0
Encoder output index 66 -> 0
Encoder output index 67 -> 1
Encoder output index 68 -> 1
Encoder output index 69 -> 1
Encoder output index 70 -> 1
Encoder output index 71 -> 0
Encoder output index 72 -> 1
Encoder output index 73 -> 0
Encoder output index 74 -> 1
Encoder output index 75 -> 1
Encoder output index 76 -> 1
Encoder output index 77 -> 0
Encoder output index 78 -> 0
Encoder output index 79 -> 0
Encoder output index 80 -> 0
Encoder output index 81 -> 0
Encoder output index 82 -> 0
Encoder output index 83 -> 0
Encoder output index 84 -> 0
Encoder output index 85 -> 0
Encoder output index 86 -> 1
Encoder output index 87 -> 0
Encoder output index 88 -> 1
Encoder output index 89 -> 1
Encoder output index 90 -> 0
Encoder output index 91 -> 1
Encoder output index 92 -> 1
Encoder output index 93 -> 0
Encoder output index 94 -> 0
Encoder output index 95 -> 0
Encoder output index 96 -> 1
Encoder output index 97 -> 0
Encoder output index 98 -> 0
Encoder output index 99 -> 1
Encoder output index 100 -> 0
Encoder output index 101 -> 0
Encoder output index 102 -> 1
Encoder output index 103 -> 1
Encoder output index 104 -> 1
Encoder output index 105 -> 1
Encoder output index 106 -> 0
Encoder output index 107 -> 0
Encoder output index 108 -> 1
Encoder output index 109 -> 0
Encoder output index 110 -> 1
Encoder output index 111 -> 0
Encoder output index 112 -> 1
Encoder output index 113 -> 0
Encoder output index 114 -> 0
Encoder output index 115 -> 0
Encoder output index 116 -> 1
Encoder output index 117 -> 0
Encoder output index 118 -> 0
Encoder output index 119 -> 0
Encoder output index 120 -> 0
Encoder output index 121 -> 0
Encoder output index 122 -> 0
Encoder output index 123 -> 1
Encoder output index 124 -> 1
Encoder output index 125 -> 1
Encoder output index 126 -> 0
Encoder output index 127 -> 1
Encoder output index 128 -> 1
Encoder output index 129 -> 1
Encoder output index 130 -> 1
Encoder output index 131 -> 1
Encoder output index 132 -> 0
Encoder output index 133 -> 0
Encoder output index 134 -> 0
Encoder output index 135 -> 1
Encoder output index 136 -> 0
Encoder output index 137 -> 0
Encoder output index 138 -> 1
Encoder output index 139 -> 1
Encoder output index 140 -> 0
Encoder output index 141 -> 1
Encoder output index 142 -> 0
Encoder output index 143 -> 0
Encoder output index 144 -> 1
Encoder output index 145 -> 1
Encoder output index 146 -> 1
Encoder output index 147 -> 1
Encoder output index 148 -> 0
Encoder output index 149 -> 1
Encoder output index 150 -> 0
Encoder output index 151 -> 1
Encoder output index 152 -> 0
Encoder output index 153 -> 0
Encoder output index 154 -> 0
Encoder output index 155 -> 1
Encoder output index 156 -> 0
Encoder output index 157 -> 0
Encoder output index 158 -> 1
Encoder output index 159 -> 0
Encoder output index 160 -> 0
Encoder output index 161 -> 1
Encoder output index 162 -> 1
Encoder output index 163 -> 1
Encoder output index 164 -> 0
Encoder output index 165 -> 1
Encoder output index 166 -> 1
Encoder output index 167 -> 0
Encoder output index 168 -> 0
Encoder output index 169 -> 1
Encoder output index 170 -> 1
Encoder output index 171 -> 1
Encoder output index 172 -> 1
Encoder output index 173 -> 1
Encoder output index 174 -> 1
Encoder output index 175 -> 0
